,Plot,F0,FM,FV,FV/FM
0,MAC Field Scanner Season 10 Range 40 Column 30,13.960747932205564,67.29525070070734,53.33450276850178,0.7925448261676686
1,MAC Field Scanner Season 10 Range 41 Column 19,13.50852253817369,59.14353721019576,45.635014672022066,0.771597655883102
2,MAC Field Scanner Season 10 Range 49 Column 21,12.215608131526755,35.53686933828377,23.321261206757015,0.6562553663564585
3,MAC Field Scanner Season 10 Range 38 Column 45,11.659571890396816,41.51783869892965,29.858266808532836,0.7191671759470127
4,MAC Field Scanner Season 10 Range 41 Column 7,13.102145144336319,54.6219152439701,41.51977009963378,0.7601302501786092
5,MAC Field Scanner Season 10 Range 44 Column 19,12.427921912945337,52.089891432512495,39.66196951956716,0.7614139409553787
6,MAC Field Scanner Season 10 Range 49 Column 48,12.306301523251875,31.81570439936828,19.509402876116404,0.6132004066678397
7,MAC Field Scanner Season 10 Range 42 Column 4,12.21073544989515,54.12036492907569,41.90962947918054,0.7743781760175263
8,MAC Field Scanner Season 10 Range 47 Column 41,13.185635265525882,44.97112184246572,31.78548657693984,0.7067977242881489
9,MAC Field Scanner Season 10 Range 37 Column 10,13.321627471735804,54.39475727543294,41.073129803697135,0.7550935395431494
10,MAC Field Scanner Season 10 Range 39 Column 22,12.759706569014353,56.765897853949475,44.00619128493512,0.7752223244694684
11,MAC Field Scanner Season 10 Range 37 Column 20,12.164620705791444,45.59453489664897,33.42991419085753,0.7332000264205898
12,MAC Field Scanner Season 10 Range 42 Column 25,12.524327353604123,55.29477697257698,42.77044961897286,0.7734989082275263
13,MAC Field Scanner Season 10 Range 44 Column 15,11.139692579449969,32.962875937143025,21.823183357693054,0.6620533778456626
14,MAC Field Scanner Season 10 Range 39 Column 16,13.567966145661545,51.07569329628414,37.5077271506226,0.7343557126683459
15,MAC Field Scanner Season 10 Range 43 Column 15,12.125650207462915,43.68480685440373,31.559156646940817,0.7224286638630162
16,MAC Field Scanner Season 10 Range 50 Column 12,12.918566946203077,34.26932780157242,21.350760855369344,0.623028294543603
17,MAC Field Scanner Season 10 Range 39 Column 41,12.734692451909305,40.618929037594725,27.88423658568542,0.686483795766187
18,MAC Field Scanner Season 10 Range 47 Column 19,13.493613900798648,49.49671740023315,36.0031034994345,0.7273836607852486
19,MAC Field Scanner Season 10 Range 40 Column 18,12.613328768310922,46.6546412366566,34.04131246834568,0.7296447162817187
20,MAC Field Scanner Season 10 Range 41 Column 41,14.190435396154287,48.497339655986615,34.30690425983233,0.7073976532153432
21,MAC Field Scanner Season 10 Range 39 Column 23,12.349514644428773,51.871441338693984,39.52192669426521,0.7619207346911231
22,MAC Field Scanner Season 10 Range 42 Column 20,12.6258773206826,44.863498602666255,32.23762128198366,0.7185712725504596
23,MAC Field Scanner Season 10 Range 43 Column 30,13.913677481202045,65.06770717094226,51.15402968974021,0.7861661631222259
24,MAC Field Scanner Season 10 Range 48 Column 16,13.673229137670175,41.54622260229381,27.872993464623633,0.6708911597437197
25,MAC Field Scanner Season 10 Range 45 Column 18,14.074612016476744,62.85087395990561,48.77626194342887,0.7760633841709927
26,MAC Field Scanner Season 10 Range 42 Column 17,14.397591545130421,64.76476849580207,50.36717695067165,0.7776940784392111
27,MAC Field Scanner Season 10 Range 47 Column 15,13.10259698940518,45.19386346093968,32.0912664715345,0.7100801749173417
28,MAC Field Scanner Season 10 Range 43 Column 9,12.028329261082714,40.54502523631948,28.516695975236768,0.7033340294900604
29,MAC Field Scanner Season 10 Range 45 Column 11,14.56075313695801,48.42940362192021,33.8686504849622,0.6993406474580767
30,MAC Field Scanner Season 10 Range 41 Column 6,12.907662425748295,50.196545918389155,37.28888349264086,0.742857557435647
31,MAC Field Scanner Season 10 Range 42 Column 33,13.128691579489685,63.51279131558855,50.38409973609887,0.793290590642528
32,MAC Field Scanner Season 10 Range 43 Column 27,11.99595626602505,48.78162393171959,36.78566766569453,0.7540886239700428
33,MAC Field Scanner Season 10 Range 48 Column 45,13.896859151226542,42.04438860055961,28.147529449333064,0.6694717270536887
34,MAC Field Scanner Season 10 Range 51 Column 27,15.314639234431906,59.610863555075674,44.296224320643766,0.7430897940224871
35,MAC Field Scanner Season 10 Range 43 Column 14,11.813358388261264,40.72296871111375,28.909610322852487,0.7099092045065647
36,MAC Field Scanner Season 10 Range 42 Column 47,12.489579036437902,38.491172169355,26.0015931329171,0.6755209485051338
37,MAC Field Scanner Season 10 Range 51 Column 36,12.909288399558669,34.24025591377136,21.330967514212688,0.6229792080973734
38,MAC Field Scanner Season 10 Range 37 Column 41,13.537093258861912,47.82254617145625,34.28545291259434,0.7169307294862988
39,MAC Field Scanner Season 10 Range 43 Column 29,13.913677481202045,65.06770717094226,51.15402968974021,0.7861661631222259
40,MAC Field Scanner Season 10 Range 46 Column 38,14.40488212132086,48.760021414631396,34.355139293310536,0.7045759681106621
41,MAC Field Scanner Season 10 Range 52 Column 6,15.046103103336137,43.55459447512388,28.50849137178774,0.6545461326260381
42,MAC Field Scanner Season 10 Range 41 Column 31,11.403457412719693,29.833835128647785,18.430377715928092,0.6177676331740004
43,MAC Field Scanner Season 10 Range 44 Column 17,14.1266483682783,68.63136679079939,54.504718422521094,0.7941662970032517
44,MAC Field Scanner Season 10 Range 38 Column 12,11.309632232012591,43.231275267556605,31.921643035544015,0.7383923522492053
45,MAC Field Scanner Season 10 Range 43 Column 10,12.028329261082714,40.54502523631948,28.516695975236768,0.7033340294900604
46,MAC Field Scanner Season 10 Range 43 Column 37,13.306528334307341,45.46393258999338,32.15740425568603,0.7073168206914834
47,MAC Field Scanner Season 10 Range 38 Column 24,11.50575967881144,40.02676922768563,28.521009548874186,0.7125483794766738
48,MAC Field Scanner Season 10 Range 48 Column 6,12.342492805063163,25.62948082961522,13.286988024552056,0.5184259530219886
49,MAC Field Scanner Season 10 Range 47 Column 14,13.530905769711039,38.7302616158559,25.19935584614486,0.6506373774616699
50,MAC Field Scanner Season 10 Range 49 Column 16,14.351217687975176,43.4200933118958,29.068875623920622,0.6694798054696172
51,MAC Field Scanner Season 10 Range 48 Column 17,12.233077113964198,46.770435461767356,34.537358347803156,0.7384442331317576
52,MAC Field Scanner Season 10 Range 38 Column 4,11.032856109482342,40.43632103555602,29.403464926073678,0.7271547997707049
53,MAC Field Scanner Season 10 Range 37 Column 40,13.335517349203565,45.20312960613649,31.86761225693293,0.7049868567641561
