,Plot,F0,FM,FV,FV/FM
0,MAC Field Scanner Season 10 Range 47 Column 46,15.644149893846688,79.23207139394964,63.58792150010295,0.8025528095048476
1,MAC Field Scanner Season 10 Range 52 Column 5,16.8161269488528,84.99930252101574,68.18317557216294,0.8021615889766263
2,MAC Field Scanner Season 10 Range 49 Column 37,15.551483868792843,83.6527524639698,68.10126859517696,0.8140947738032763
3,MAC Field Scanner Season 10 Range 45 Column 38,16.379171678339947,82.6033665753911,66.22419489705116,0.8017130250570251
4,MAC Field Scanner Season 10 Range 46 Column 14,17.13881117358646,90.43431970917291,73.29550853558645,0.810483329462719
5,MAC Field Scanner Season 10 Range 47 Column 22,15.790359061732907,85.54317993697865,69.75282087524573,0.8154106607520788
6,MAC Field Scanner Season 10 Range 47 Column 37,15.70987112586654,81.8243668745032,66.11449574863666,0.808004977906382
7,MAC Field Scanner Season 10 Range 51 Column 37,16.53169123774918,88.64889915708139,72.1172079193322,0.8135149855786041
8,MAC Field Scanner Season 10 Range 48 Column 46,16.12602238134546,81.82836108701326,65.7023387056678,0.8029286891839659
9,MAC Field Scanner Season 10 Range 50 Column 30,15.174219403437833,81.50052563613289,66.32630623269506,0.8138144596614674
10,MAC Field Scanner Season 10 Range 52 Column 30,15.474146673236824,79.02644630702947,63.55229963379265,0.8041902755804371
11,MAC Field Scanner Season 10 Range 52 Column 13,17.39370336054181,88.70035989575432,71.30665653521251,0.8039049291233556
12,MAC Field Scanner Season 10 Range 45 Column 37,16.379171678339947,82.6033665753911,66.22419489705116,0.8017130250570251
13,MAC Field Scanner Season 10 Range 51 Column 38,16.53169123774918,88.64889915708139,72.1172079193322,0.8135149855786041
14,MAC Field Scanner Season 10 Range 47 Column 45,15.644149893846688,79.23207139394964,63.58792150010295,0.8025528095048476
15,MAC Field Scanner Season 10 Range 49 Column 21,15.874285138844208,85.699568586614,69.8252834477698,0.8147682024466607
16,MAC Field Scanner Season 10 Range 52 Column 22,14.817821164849137,77.59200593357016,62.77418476872103,0.8090290232020125
17,MAC Field Scanner Season 10 Range 48 Column 38,16.410796193712237,89.40041739547692,72.98962120176469,0.8164349040886859
18,MAC Field Scanner Season 10 Range 47 Column 14,16.43514732820648,88.56783015361952,72.13268282541304,0.8144343459730246
19,MAC Field Scanner Season 10 Range 49 Column 5,15.829020626068674,79.80056160970383,63.97154098363516,0.8016427415199563
20,MAC Field Scanner Season 10 Range 48 Column 13,16.60661472356354,86.88081264896115,70.27419792539762,0.8088575116042943
