,Plot,F0,FM,FV,FV/FM
0,MAC Field Scanner Season 10 Range 49 Column 45,15.951299957784487,81.14842732901035,65.19712737122586,0.8034305718198196
1,MAC Field Scanner Season 10 Range 50 Column 37,16.420871696338583,84.5566087327106,68.13573703637202,0.80580025686406
2,MAC Field Scanner Season 10 Range 47 Column 5,15.687977504878864,85.55072486946479,69.86274736458593,0.8166236752661543
3,MAC Field Scanner Season 10 Range 50 Column 38,16.420871696338583,84.5566087327106,68.13573703637202,0.80580025686406
4,MAC Field Scanner Season 10 Range 51 Column 22,15.331901449342707,83.04079765491262,67.70889620556991,0.8153690489215131
5,MAC Field Scanner Season 10 Range 51 Column 5,16.632301868671714,82.54088240216674,65.90858053349503,0.7984961950414633
6,MAC Field Scanner Season 10 Range 51 Column 37,16.85035206558815,89.61659829609707,72.76624623050891,0.81197286679066
7,MAC Field Scanner Season 10 Range 50 Column 21,16.941649030465292,88.45645426942662,71.51480523896132,0.8084746989873313
8,MAC Field Scanner Season 10 Range 52 Column 5,17.27381101988266,87.79885692213715,70.52504590225449,0.8032569941633565
9,MAC Field Scanner Season 10 Range 51 Column 38,16.85035206558815,89.61659829609707,72.76624623050891,0.81197286679066
10,MAC Field Scanner Season 10 Range 50 Column 14,16.338516765150143,82.36381131568203,66.02529455053188,0.8016299087650488
11,MAC Field Scanner Season 10 Range 52 Column 38,15.311484947570923,85.88208873786982,70.5706037902989,0.8217150377617761
12,MAC Field Scanner Season 10 Range 52 Column 21,15.024010502945291,82.00953352882293,66.98552302587764,0.8168016588258611
13,MAC Field Scanner Season 10 Range 50 Column 13,16.338516765150143,82.36381131568203,66.02529455053188,0.8016299087650488
14,MAC Field Scanner Season 10 Range 50 Column 22,16.941649030465292,88.45645426942662,71.51480523896132,0.8084746989873313
15,MAC Field Scanner Season 10 Range 50 Column 45,16.456260367729524,85.5615835898266,69.10532322209707,0.8076676508628085
16,MAC Field Scanner Season 10 Range 50 Column 5,15.195743078702165,88.95006723693982,73.75432415823765,0.829165468327026
17,MAC Field Scanner Season 10 Range 48 Column 13,16.814957866007482,88.16543149726182,71.35047363125435,0.8092794695103409
18,MAC Field Scanner Season 10 Range 47 Column 6,15.687977504878864,85.55072486946479,69.86274736458593,0.8166236752661543
19,MAC Field Scanner Season 10 Range 48 Column 14,16.814957866007482,88.16543149726182,71.35047363125435,0.8092794695103409
20,MAC Field Scanner Season 10 Range 52 Column 6,17.27381101988266,87.79885692213715,70.52504590225449,0.8032569941633565
21,MAC Field Scanner Season 10 Range 52 Column 14,17.48553217978404,90.00258181559417,72.51704963581012,0.8057218823387748
22,MAC Field Scanner Season 10 Range 48 Column 45,17.08962460280023,87.2001080373328,70.11048343453257,0.804018309295171
23,MAC Field Scanner Season 10 Range 46 Column 6,16.888345893687713,86.39215207241769,69.50380617872997,0.8045152772727416
24,MAC Field Scanner Season 10 Range 51 Column 29,15.315695829148634,84.12125954198474,68.8055637128361,0.8179331133112123
25,MAC Field Scanner Season 10 Range 47 Column 22,15.90574597896689,87.77481154919245,71.86906557022556,0.8187891754110724
26,MAC Field Scanner Season 10 Range 52 Column 22,15.024010502945291,82.00953352882293,66.98552302587764,0.8168016588258611
27,MAC Field Scanner Season 10 Range 46 Column 21,16.70259443980491,84.56985956929341,67.8672651294885,0.8024994421786946
28,MAC Field Scanner Season 10 Range 50 Column 46,16.456260367729524,85.5615835898266,69.10532322209707,0.8076676508628085
29,MAC Field Scanner Season 10 Range 49 Column 37,16.06391606058056,85.46364374510992,69.39972768452935,0.8120380157381282
30,MAC Field Scanner Season 10 Range 49 Column 5,16.617106331526443,84.19738783818164,67.5802815066552,0.8026410704870947
31,MAC Field Scanner Season 10 Range 52 Column 46,16.194512995300276,90.72517378105674,74.53066078575647,0.8214992342215645
32,MAC Field Scanner Season 10 Range 51 Column 6,16.632301868671714,82.54088240216674,65.90858053349503,0.7984961950414633
33,MAC Field Scanner Season 10 Range 47 Column 14,16.646819106778583,89.8753717137183,73.22855260693972,0.8147788566616002
34,MAC Field Scanner Season 10 Range 48 Column 38,16.57838446671329,90.55224860973958,73.97386414302629,0.8169191298808878
35,MAC Field Scanner Season 10 Range 52 Column 29,16.098199962371076,82.61358340666696,66.51538344429588,0.8051385825606017
36,MAC Field Scanner Season 10 Range 48 Column 46,17.08962460280023,87.2001080373328,70.11048343453257,0.804018309295171
37,MAC Field Scanner Season 10 Range 52 Column 13,17.48553217978404,90.00258181559417,72.51704963581012,0.8057218823387748
38,MAC Field Scanner Season 10 Range 49 Column 30,16.730126614279886,88.1877829298403,71.45765631556041,0.8102897469642717
39,MAC Field Scanner Season 10 Range 51 Column 21,15.331901449342707,83.04079765491262,67.70889620556991,0.8153690489215131
40,MAC Field Scanner Season 10 Range 49 Column 21,15.702022705333466,85.09639418553031,69.39437148019685,0.8154795763602001
41,MAC Field Scanner Season 10 Range 48 Column 22,17.326609478925636,89.91882975960955,72.59222028068392,0.8073083299099102
42,MAC Field Scanner Season 10 Range 48 Column 5,14.172129898473992,82.44539369602339,68.27326379754939,0.8281028294833945
43,MAC Field Scanner Season 10 Range 47 Column 46,15.386715814969017,80.41589197519653,65.02917616022751,0.8086607580039664
44,MAC Field Scanner Season 10 Range 51 Column 14,15.300717700987711,80.39363746354549,65.09291976255778,0.8096775045422492
45,MAC Field Scanner Season 10 Range 47 Column 21,15.90574597896689,87.77481154919245,71.86906557022556,0.8187891754110724
46,MAC Field Scanner Season 10 Range 49 Column 38,16.06391606058056,85.46364374510992,69.39972768452935,0.8120380157381282
47,MAC Field Scanner Season 10 Range 48 Column 29,16.12761890110907,84.0583501797637,67.93073127865463,0.8081378129999076
48,MAC Field Scanner Season 10 Range 46 Column 14,17.611073806604104,91.8552127490987,74.2441389424946,0.8082735505201157
49,MAC Field Scanner Season 10 Range 49 Column 13,15.933053443338405,85.29220822590992,69.35915478257151,0.8131945018806737
50,MAC Field Scanner Season 10 Range 52 Column 30,16.098199962371076,82.61358340666696,66.51538344429588,0.8051385825606017
51,MAC Field Scanner Season 10 Range 48 Column 21,17.326609478925636,89.91882975960955,72.59222028068392,0.8073083299099102
52,MAC Field Scanner Season 10 Range 46 Column 5,16.888345893687713,86.39215207241769,69.50380617872997,0.8045152772727416
53,MAC Field Scanner Season 10 Range 49 Column 22,15.702022705333466,85.09639418553031,69.39437148019685,0.8154795763602001
54,MAC Field Scanner Season 10 Range 51 Column 30,15.315695829148634,84.12125954198474,68.8055637128361,0.8179331133112123
55,MAC Field Scanner Season 10 Range 48 Column 37,16.57838446671329,90.55224860973958,73.97386414302629,0.8169191298808878
56,MAC Field Scanner Season 10 Range 48 Column 30,16.12761890110907,84.0583501797637,67.93073127865463,0.8081378129999076
57,MAC Field Scanner Season 10 Range 50 Column 30,15.358191419855988,83.31405239529421,67.95586097543823,0.8156590517649163
58,MAC Field Scanner Season 10 Range 47 Column 38,17.049231083992186,87.38806295054808,70.33883186655589,0.804902059751111
59,MAC Field Scanner Season 10 Range 51 Column 45,15.298134766403159,82.67527637690024,67.37714161049709,0.8149611898887162
60,MAC Field Scanner Season 10 Range 46 Column 22,16.70259443980491,84.56985956929341,67.8672651294885,0.8024994421786946
61,MAC Field Scanner Season 10 Range 51 Column 13,15.300717700987711,80.39363746354549,65.09291976255778,0.8096775045422492
62,MAC Field Scanner Season 10 Range 48 Column 6,14.172129898473992,82.44539369602339,68.27326379754939,0.8281028294833945
63,MAC Field Scanner Season 10 Range 52 Column 37,15.311484947570923,85.88208873786982,70.5706037902989,0.8217150377617761
64,MAC Field Scanner Season 10 Range 47 Column 13,16.646819106778583,89.8753717137183,73.22855260693972,0.8147788566616002
65,MAC Field Scanner Season 10 Range 46 Column 13,17.611073806604104,91.8552127490987,74.2441389424946,0.8082735505201157
66,MAC Field Scanner Season 10 Range 52 Column 45,16.194512995300276,90.72517378105674,74.53066078575647,0.8214992342215645
67,MAC Field Scanner Season 10 Range 50 Column 29,15.358191419855988,83.31405239529421,67.95586097543823,0.8156590517649163
68,MAC Field Scanner Season 10 Range 49 Column 6,16.617106331526443,84.19738783818164,67.5802815066552,0.8026410704870947
69,MAC Field Scanner Season 10 Range 49 Column 46,15.951299957784487,81.14842732901035,65.19712737122586,0.8034305718198196
70,MAC Field Scanner Season 10 Range 51 Column 46,15.298134766403159,82.67527637690024,67.37714161049709,0.8149611898887162
71,MAC Field Scanner Season 10 Range 47 Column 30,16.70581421793529,89.15162068972917,72.44580647179387,0.8126134545991499
72,MAC Field Scanner Season 10 Range 50 Column 6,15.195743078702165,88.95006723693982,73.75432415823765,0.829165468327026
73,MAC Field Scanner Season 10 Range 47 Column 45,15.386715814969017,80.41589197519653,65.02917616022751,0.8086607580039664
74,MAC Field Scanner Season 10 Range 47 Column 37,17.049231083992186,87.38806295054808,70.33883186655589,0.804902059751111
75,MAC Field Scanner Season 10 Range 47 Column 29,16.70581421793529,89.15162068972917,72.44580647179387,0.8126134545991499
76,MAC Field Scanner Season 10 Range 49 Column 29,16.730126614279886,88.1877829298403,71.45765631556041,0.8102897469642717
77,MAC Field Scanner Season 10 Range 49 Column 14,15.933053443338405,85.29220822590992,69.35915478257151,0.8131945018806737
