,Plot,F0,FM,FV,FV/FM
0,MAC Field Scanner Season 10 Range 16 Column 7,13.927947554096415,82.1582189462485,68.23027139215208,0.8304740811968101
1,MAC Field Scanner Season 10 Range 17 Column 40,14.7525760819383,86.57901502868026,71.82643894674196,0.8296056373816294
2,MAC Field Scanner Season 10 Range 16 Column 15,14.551349392603562,77.30762603832595,62.75627664572239,0.8117734285956524
3,MAC Field Scanner Season 10 Range 4 Column 16,14.010300648075303,78.63193065005079,64.62163000197549,0.8218242826768714
4,MAC Field Scanner Season 10 Range 8 Column 25,14.625189106268644,87.8944845553218,73.26929544905315,0.8336051553147981
5,MAC Field Scanner Season 10 Range 11 Column 44,16.710838046424183,88.42046200483426,71.70962395841008,0.8110071168197408
6,MAC Field Scanner Season 10 Range 5 Column 13,14.429259384234568,78.68497083967773,64.25571145544316,0.8166198801339777
7,MAC Field Scanner Season 10 Range 15 Column 22,16.196697647913467,87.20195613227347,71.00525848436,0.8142622210980532
8,MAC Field Scanner Season 10 Range 16 Column 43,15.341118179049847,85.13458285240601,69.79346467335617,0.8198015698785293
9,MAC Field Scanner Season 10 Range 4 Column 31,14.481870018621162,84.89966208917663,70.41779207055546,0.8294237024947196
10,MAC Field Scanner Season 10 Range 5 Column 4,14.730127815408645,79.36323149306374,64.63310367765509,0.8143960680747224
11,MAC Field Scanner Season 10 Range 8 Column 7,15.491375972713557,78.14403617732913,62.65266020461557,0.8017586916350264
12,MAC Field Scanner Season 10 Range 11 Column 19,16.39647402282977,88.2254032180316,71.82892919520182,0.8141524614819935
13,MAC Field Scanner Season 10 Range 18 Column 43,13.931136930383905,74.64821570692187,60.71707877653797,0.8133761564364878
14,MAC Field Scanner Season 10 Range 4 Column 20,17.518136309178434,90.3713809917069,72.85324468252847,0.8061539381501095
15,MAC Field Scanner Season 10 Range 15 Column 26,16.355618394424024,87.57401117953827,71.21839278511425,0.813236619242062
16,MAC Field Scanner Season 10 Range 17 Column 43,15.213636692002499,85.71877407525164,70.50513738324915,0.8225168656909793
17,MAC Field Scanner Season 10 Range 17 Column 24,15.616861667777178,82.73496227265505,67.11810060487788,0.8112422942031274
18,MAC Field Scanner Season 10 Range 12 Column 5,13.832308977788538,89.13355097978395,75.3012420019954,0.8448136663945343
19,MAC Field Scanner Season 10 Range 13 Column 30,16.88596046517102,92.6472150416027,75.76125457643168,0.8177391467451183
20,MAC Field Scanner Season 10 Range 7 Column 41,14.622273505896034,78.89185787407243,64.2695843681764,0.8146542127422557
21,MAC Field Scanner Season 10 Range 6 Column 39,15.876995764364603,80.80516804806767,64.92817228370306,0.8035150950379802
22,MAC Field Scanner Season 10 Range 11 Column 34,15.30640325969956,86.41067822127565,71.10427496157608,0.8228644471403895
23,MAC Field Scanner Season 10 Range 3 Column 29,15.022924831212444,79.3056835490728,64.28275871786035,0.8105693796596992
24,MAC Field Scanner Season 10 Range 18 Column 45,13.428137214476886,74.91504030315092,61.48690308867403,0.820755122601034
25,MAC Field Scanner Season 10 Range 18 Column 38,17.313283154816613,95.25868939683878,77.94540624202216,0.8182498282892482
26,MAC Field Scanner Season 10 Range 18 Column 34,15.48907244021912,84.68087880587862,69.1918063656595,0.8170889029656143
27,MAC Field Scanner Season 10 Range 14 Column 19,16.618298177290153,85.40923816102345,68.7909399837333,0.8054273924565466
28,MAC Field Scanner Season 10 Range 10 Column 24,15.345248357896342,84.75114621004582,69.40589785214948,0.8189375714180321
29,MAC Field Scanner Season 10 Range 8 Column 22,14.646786856307955,85.78925640732106,71.14246955101311,0.8292701502532428
30,MAC Field Scanner Season 10 Range 12 Column 44,15.05008491161277,86.12598154346486,71.07589663185209,0.8252549969022124
31,MAC Field Scanner Season 10 Range 7 Column 23,16.62990137435036,83.84508369474337,67.21518232039301,0.8016591952499541
32,MAC Field Scanner Season 10 Range 7 Column 9,15.201738321401743,86.99968504086948,71.79794671946773,0.8252667430432594
33,MAC Field Scanner Season 10 Range 15 Column 18,16.12945388186689,89.84878989982205,73.71933601795516,0.8204822357668855
34,MAC Field Scanner Season 10 Range 12 Column 40,15.797929903798762,83.38734821105237,67.58941830725361,0.8105476401070533
35,MAC Field Scanner Season 10 Range 14 Column 32,15.638336238603555,86.5289661229077,70.89062988430415,0.8192705062904541
36,MAC Field Scanner Season 10 Range 7 Column 47,14.348138000355782,76.37648932040938,62.028351320053595,0.8121393359655029
37,MAC Field Scanner Season 10 Range 12 Column 48,13.230387271665952,80.68106753407065,67.4506802624047,0.8360162095515294
38,MAC Field Scanner Season 10 Range 6 Column 36,15.84374864579955,87.14931007462096,71.3055614288214,0.8181999532499631
39,MAC Field Scanner Season 10 Range 7 Column 34,16.587606800972413,92.45022200599838,75.86261520502597,0.8205779668122791
40,MAC Field Scanner Season 10 Range 12 Column 27,15.964794673996513,92.66194591670475,76.69715124270824,0.8277092660200822
41,MAC Field Scanner Season 10 Range 12 Column 9,15.633883933352243,89.49950704818893,73.8656231148367,0.8253187704717241
42,MAC Field Scanner Season 10 Range 13 Column 32,17.175533800736343,90.7033184793265,73.52778467859015,0.8106405136141621
43,MAC Field Scanner Season 10 Range 14 Column 47,15.085718093714897,90.32202877273699,75.23631067902208,0.8329785291728476
44,MAC Field Scanner Season 10 Range 17 Column 5,13.77085786843915,83.34266910228351,69.57181123384436,0.8347682163677927
45,MAC Field Scanner Season 10 Range 18 Column 35,15.361958069370937,91.31997966316062,75.95802159378968,0.8317787835035173
46,MAC Field Scanner Season 10 Range 3 Column 36,15.778309059930598,88.20510242230397,72.42679336237337,0.8211179554626217
47,MAC Field Scanner Season 10 Range 8 Column 32,16.77435865504897,87.49133441478278,70.71697575973381,0.8082740563136875
48,MAC Field Scanner Season 10 Range 17 Column 39,14.7525760819383,86.57901502868026,71.82643894674196,0.8296056373816294
49,MAC Field Scanner Season 10 Range 7 Column 17,16.82828745133722,87.42863501879324,70.60034756745603,0.8075197279733363
50,MAC Field Scanner Season 10 Range 7 Column 32,16.153080507949706,81.64438170139756,65.49130119344785,0.8021531895847133
51,MAC Field Scanner Season 10 Range 8 Column 18,14.807624373118516,85.46653584730669,70.65891147418817,0.8267435993945793
52,MAC Field Scanner Season 10 Range 15 Column 37,15.208133586331044,81.15380563925838,65.94567205292734,0.8126011039588996
53,MAC Field Scanner Season 10 Range 3 Column 30,15.022924831212444,79.3056835490728,64.28275871786035,0.8105693796596992
54,MAC Field Scanner Season 10 Range 16 Column 34,15.684380756137935,86.4441967769083,70.75981602077036,0.8185606282326209
