,Plot,F0,FM,FV,FV/FM
0,MAC Field Scanner Season 10 Range 52 Column 30,16.00679128885226,81.13181751654582,65.12502622769357,0.8027063638061865
1,MAC Field Scanner Season 10 Range 50 Column 45,16.781738194774135,83.50903807860753,66.7272998838334,0.799042851158489
2,MAC Field Scanner Season 10 Range 44 Column 22,16.22150300438718,81.49074808934877,65.2692450849616,0.8009405560174578
3,MAC Field Scanner Season 10 Range 49 Column 38,16.112045531952266,80.65712706734043,64.54508153538816,0.8002402748798584
4,MAC Field Scanner Season 10 Range 44 Column 30,17.70034120412912,84.0199850907452,66.31964388661608,0.7893317740414737
5,MAC Field Scanner Season 10 Range 47 Column 29,16.313592045405265,80.59325945695998,64.27966741155473,0.797581185382912
6,MAC Field Scanner Season 10 Range 44 Column 14,15.764376193154211,75.65900852871339,59.89463233555917,0.7916391385545124
7,MAC Field Scanner Season 10 Range 47 Column 46,15.264487630409466,74.79497974002999,59.530492109620525,0.7959156124720498
8,MAC Field Scanner Season 10 Range 48 Column 6,14.03597832224496,75.00132938262449,60.96535106037953,0.8128569394998395
9,MAC Field Scanner Season 10 Range 47 Column 6,15.352813447368288,81.24804989125927,65.89523644389098,0.8110377606857496
10,MAC Field Scanner Season 10 Range 50 Column 14,15.779110593383814,76.27334863794191,60.494238044558095,0.7931241924583006
11,MAC Field Scanner Season 10 Range 43 Column 22,17.723395329837263,88.19499469742514,70.47159936758788,0.799043070520705
12,MAC Field Scanner Season 10 Range 51 Column 30,13.942439494675083,72.6365944817093,58.69415498703421,0.808052131378682
13,MAC Field Scanner Season 10 Range 43 Column 46,17.580129689749278,89.19577795887548,71.61564826912621,0.8029040152791229
14,MAC Field Scanner Season 10 Range 48 Column 30,16.35469265967743,78.2326654527786,61.87797279310118,0.7909480321931617
15,MAC Field Scanner Season 10 Range 48 Column 21,17.878752000215272,88.31637607048873,70.43762407027346,0.7975601717857451
16,MAC Field Scanner Season 10 Range 44 Column 38,16.730406409914035,80.89982376687082,64.16941735695679,0.7931960092011314
17,MAC Field Scanner Season 10 Range 43 Column 21,17.723395329837263,88.19499469742514,70.47159936758788,0.799043070520705
18,MAC Field Scanner Season 10 Range 45 Column 29,16.39137776532341,78.17905321191206,61.78767544658865,0.7903354275614856
19,MAC Field Scanner Season 10 Range 49 Column 45,15.738050870492932,77.38673305387901,61.64868218338608,0.7966311504643099
20,MAC Field Scanner Season 10 Range 45 Column 38,17.933372632197944,83.95671328996961,66.02334065777167,0.7863973954023227
21,MAC Field Scanner Season 10 Range 46 Column 45,16.34556668702356,82.72733980334975,66.38177311632619,0.8024163870628691
22,MAC Field Scanner Season 10 Range 47 Column 38,17.275942539336523,83.17261963033756,65.89667709100104,0.792288103751934
23,MAC Field Scanner Season 10 Range 43 Column 29,17.1269996653884,82.04354581070643,64.91654614531804,0.7912450090235693
24,MAC Field Scanner Season 10 Range 51 Column 38,16.726443103404375,85.91112996056478,69.1846868571604,0.8053052833657035
25,MAC Field Scanner Season 10 Range 46 Column 38,18.46802636053269,89.15330010703373,70.68527374650104,0.7928508946010888
26,MAC Field Scanner Season 10 Range 52 Column 38,14.737944825665533,78.5220757502408,63.784130924575265,0.8123082625509892
27,MAC Field Scanner Season 10 Range 52 Column 46,15.69924937249885,81.78883686117899,66.08958748868014,0.8080514410646853
28,MAC Field Scanner Season 10 Range 45 Column 37,17.933372632197944,83.95671328996961,66.02334065777167,0.7863973954023227
29,MAC Field Scanner Season 10 Range 51 Column 22,15.303537845771839,75.41027626644005,60.10673842066821,0.7970629653748875
30,MAC Field Scanner Season 10 Range 51 Column 14,15.403533963479802,76.696543927973,61.293009964493194,0.7991626066235068
31,MAC Field Scanner Season 10 Range 47 Column 30,16.313592045405265,80.59325945695998,64.27966741155473,0.797581185382912
32,MAC Field Scanner Season 10 Range 43 Column 30,17.1269996653884,82.04354581070643,64.91654614531804,0.7912450090235693
33,MAC Field Scanner Season 10 Range 52 Column 6,17.539323722278628,85.06236954870405,67.52304582642543,0.793806311588391
34,MAC Field Scanner Season 10 Range 48 Column 38,16.35637381394479,83.93240069384274,67.57602687989795,0.8051244373003538
35,MAC Field Scanner Season 10 Range 46 Column 30,15.253465449812634,73.88541912722658,58.63195367741395,0.7935524271230429
36,MAC Field Scanner Season 10 Range 48 Column 22,17.878752000215272,88.31637607048873,70.43762407027346,0.7975601717857451
37,MAC Field Scanner Season 10 Range 49 Column 37,16.112045531952266,80.65712706734043,64.54508153538816,0.8002402748798584
38,MAC Field Scanner Season 10 Range 49 Column 6,16.97861330404538,82.88571684599717,65.90710354195178,0.7951563435761569
39,MAC Field Scanner Season 10 Range 48 Column 5,14.03597832224496,75.00132938262449,60.96535106037953,0.8128569394998395
40,MAC Field Scanner Season 10 Range 50 Column 30,15.452403826055876,78.11489606224895,62.66249223619307,0.8021836473578353
41,MAC Field Scanner Season 10 Range 52 Column 13,16.804473592978088,87.48436808876676,70.67989449578867,0.8079145570791884
42,MAC Field Scanner Season 10 Range 46 Column 29,15.253465449812634,73.88541912722658,58.63195367741395,0.7935524271230429
43,MAC Field Scanner Season 10 Range 44 Column 5,16.844440930182706,80.83586070895558,63.99141977877287,0.7916216790116202
44,MAC Field Scanner Season 10 Range 50 Column 37,17.01724405784625,83.97305475033976,66.95581069249351,0.7973487554020727
45,MAC Field Scanner Season 10 Range 49 Column 30,17.238847560448043,84.72643663606988,67.48758907562183,0.796535199107983
46,MAC Field Scanner Season 10 Range 45 Column 5,16.400940901102256,83.30957089111692,66.90862999001466,0.8031325725763515
47,MAC Field Scanner Season 10 Range 47 Column 21,15.83628195414785,81.67119331040284,65.83491135625499,0.8060970911253882
48,MAC Field Scanner Season 10 Range 51 Column 5,16.792056971415583,82.53786898078279,65.7458120093672,0.79655330118439
49,MAC Field Scanner Season 10 Range 52 Column 22,15.193966634211437,80.21652359089535,65.02255695668391,0.8105880689656817
50,MAC Field Scanner Season 10 Range 52 Column 21,15.193966634211437,80.21652359089535,65.02255695668391,0.8105880689656817
51,MAC Field Scanner Season 10 Range 47 Column 5,15.352813447368288,81.24804989125927,65.89523644389098,0.8110377606857496
52,MAC Field Scanner Season 10 Range 49 Column 14,15.77406031832767,79.90284279582461,64.12878247749694,0.8025844917854167
53,MAC Field Scanner Season 10 Range 49 Column 21,15.848445924304013,83.52826631519522,67.67982039089121,0.8102624821099523
54,MAC Field Scanner Season 10 Range 46 Column 5,16.842049207841484,84.82279711200653,67.98074790416504,0.8014443076476016
55,MAC Field Scanner Season 10 Range 51 Column 6,16.792056971415583,82.53786898078279,65.7458120093672,0.79655330118439
56,MAC Field Scanner Season 10 Range 48 Column 29,16.35469265967743,78.2326654527786,61.87797279310118,0.7909480321931617
57,MAC Field Scanner Season 10 Range 46 Column 14,18.246112992787953,87.49078611337102,69.24467312058306,0.7914510338363568
58,MAC Field Scanner Season 10 Range 48 Column 45,17.13568912998629,82.47644352163165,65.34075439164536,0.7922353535347096
59,MAC Field Scanner Season 10 Range 47 Column 13,16.096364470985435,82.23527731688908,66.13891284590365,0.8042644836113462
60,MAC Field Scanner Season 10 Range 49 Column 22,15.848445924304013,83.52826631519522,67.67982039089121,0.8102624821099523
61,MAC Field Scanner Season 10 Range 44 Column 37,16.730406409914035,80.89982376687082,64.16941735695679,0.7931960092011314
62,MAC Field Scanner Season 10 Range 45 Column 21,14.787174569264861,75.2278758015748,60.440701232309934,0.8034349047915651
63,MAC Field Scanner Season 10 Range 45 Column 6,16.400940901102256,83.30957089111692,66.90862999001466,0.8031325725763515
64,MAC Field Scanner Season 10 Range 51 Column 46,14.9307783952218,76.71657919741799,61.785800802196185,0.8053774223065943
65,MAC Field Scanner Season 10 Range 51 Column 37,16.726443103404375,85.91112996056478,69.1846868571604,0.8053052833657035
66,MAC Field Scanner Season 10 Range 48 Column 37,16.35637381394479,83.93240069384274,67.57602687989795,0.8051244373003538
67,MAC Field Scanner Season 10 Range 46 Column 21,16.934919863048762,83.19995093446764,66.26503107141887,0.7964551700711033
68,MAC Field Scanner Season 10 Range 46 Column 37,18.46802636053269,89.15330010703373,70.68527374650104,0.7928508946010888
69,MAC Field Scanner Season 10 Range 45 Column 30,16.39137776532341,78.17905321191206,61.78767544658865,0.7903354275614856
70,MAC Field Scanner Season 10 Range 46 Column 13,18.246112992787953,87.49078611337102,69.24467312058306,0.7914510338363568
71,MAC Field Scanner Season 10 Range 51 Column 13,15.403533963479802,76.696543927973,61.293009964493194,0.7991626066235068
